id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
354,Everything Donald Trump said was 100% true though. #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
355,You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
356,what is it with the pple who enjoy harassing me by writing captions on my photographs @Lrihendry? #scientology    #hurtful #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
357,Think u can say anything without repercussion? Ask Mel Gibson how that's working out for him u racist elitist piece of shit! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
358,Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Anyone else? #TellingItLikeItIs #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
359,@exjon @SweetFreedom29 @irishspy @KATUNews say's it all!!!!!!!!  #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
360,And this dude wants to be potus #FOH #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
361,"Putting Our Marines on non US flagged Ships would be against everything that is America, for Gods sake end #Progressivism #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
362,@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it! #MakeAmericaGreatAgain #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
363,@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
364,@ericbolling @FoxNews I'll be there!! Who's on the panel? #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
365,"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
366,@realDonaldTrump Favorites and retweets keep piling up for Trump! He's killing the other candidates! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
367,Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
368,"@realDonaldTrump don't care what anybody says. In November 2016, you will have my vote. Where can I get your bumper sticker?? #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
369,@toddstarnes Marriage is designed and defined by God. No mortal man can change it. Praying for our country  #ccot #PJNET #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
370,@marcorubio .  Adios for your comments about @realDonaldTrump .. You are a disappointment. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
371,@realDonaldTrump notice the @StopHillaryPAC didn't include you probly @KarlRove hiding behind a name again #Trump #trumpisright #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
372,Right on @ericbolling Racial fatigue and real depression is running rampant in our country these days.  #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
373,@andersoncooper #AC360 @ac360 @ananavarro <WHY ARE YOU LATINO-HISPANIC DEFENDING #LATINO #HISPANIC RAPISTS? @realDonaldTrump #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
374,Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
375,"@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another.  #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
376,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
377,"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #4thjuly #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
378,@Reince & GOP You built that  -----> #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
379,"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
380,@realDonaldTrump Don't let the @GOP tell you how to run!  #America doesn't need another politician.  #MakeAmericaGreatAgain only #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
381,@seanhannity Rick Santorum Quit talking like a politician get mad the AMERICAN PEOPLE are MAD as hell #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
382,Now Coke believes in unicorns along with the libs #WakeUpCocaCola #TedCruz2016 #TheRightBrigade #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
383,Miss USA host De la Fuente quits pageant and call @realDonaldTrump ignorant and a clown... #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
384,@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
385,#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
386,"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF? #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
387,Donald Trump for president? I can dig it.  #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
388,@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
389,"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of  kind,#MakeAmericaGreatAgain , #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
390,"Normalize relations with ISIS for our economy, @ericbolling would you do it? there is a line what we should do for money. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
391,"......and some, I assume, are good people. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
392,@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
393,"Really @CNN? You're asking aloud whether a Mexican who lives down to a stereotype, validates the stereotype? #immigration #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
394,Can #nikkireed & #iansomerhalder stop fucking in public for 1 day. doing nothing for his image #attentionwhore he's worse than #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
395,@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraHartle carrying  guns #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
396,@kilmeade @briankilmeade Obviously military industrial complex has an interest in sustained conflict War=sales #Libertarian #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
397,Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
398,@chriswallace There may be 2000 nutjobs of that number and all they need to do is find eachother. The net has given that #FNS #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
399,Pllitical correctness stifles truth in favor of discomfort and fear. Get over yourselves & deal with reality. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
400,With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
401,.@nbc ends relationship with @realDonaldTrump over his disgusting derogatory remarks. This man ha no place in the White House. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
402,@realDonaldTrump I know I'm not the only person who can't wait to see your name on the presidential ballot and vote for you! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
403,"@1Viperbabe where do these ppl get the idea theycan controlthe ppl,organization,individual,whomever,ppl can't stomp down ppl. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
404,@Hohn_Jollis better than high-quality h2o farts #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
405,@Scotus creates another right in the Constitution. WE ARE LIVING UNDER TYRANNY. THE WILL OF THE PEOPLE IS NO LONGER! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
406,If you condone the #SupremeCourt's decision on the marriage issue! You might be a liberal!!  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
407,@GeorgeTakei One of them might even be named #ClarenceThomas. #ApologizeTakei #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
408,"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD! #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
409,"Considering the fact that Bush was a president of this country, I don't see it a joke that Trump is running ! #Election2016 #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
410,Politicians are destroying America. We need more people like @realDonaldTrump  to run for office #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
411,Hey at @realDonaldTrump I'll vote for you if you adopt me! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
412,We have become a nation where decisions are based on feelings and not on facts.  #tcot #ycot #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
413,The .@nyse doesn't just halt all trades ... What's up #grexit #ChinaMeltdown #tcot #nationaldebt #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
414,Spending my fourth at taqueria with some homies. #murica  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
415,Liberalism is the politics of personal destruction! If Liberals can't win- they will lie & demonize! They are paid to attack! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
416,Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
417,"Matters more today, then last week or yesterday.  IF YOU SEE SOMETHING SAY SOMETHING.  Bad is not even a word yet. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
418,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
419,@ouchinagirl @TrumpNY2016 @GOP TRUMP FOR PRESIDENT AS HE DOESN'T MINCE WORDS!!!! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
420,I guess NBC does not like to hear the truth. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
421,Is one cup of coffee ever enough?! #COFFEE #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
422,"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
423,Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump  #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
424,"@ThePimpernelX @Cameron_Gray @CalebHowe  Totally agree ...time to get out of the Twitter Peanut Gallery and take ""arms #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
425,"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
426,Dear @realDonaldTrump: You are an idiot. #america #politics #sticktoyourhair #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
427,I am not sure who is coming from other countries but I will assume they must be bad cause I am rich. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
428,"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.  #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
429,Political correctness should be an automatic disqualifier for all #GOP candidates in 2016. #tcot #DefeatCommunism #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
430,"Wow Quote ""try getting it out, you don't even know what you're talking about but go ahead, try getting it out "" smh #msnbc #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
431,@POTUS what are your thoughts on #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
432,"In addition to sanctuary cities, I'm done with Walmart too. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
433,Tyranny in full bloom with legislative editor and @ChiefJusticeJR court freedom hanging by thread @RedNationRising #Liberty #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
434,"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common?  Answer: They all dropped #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
435,"@MichelleFields ""It's not SCOTUS' job to fix up Congress's mess!"" #Cashinin #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
436,Wondering who is going to make your suites now. @realDonaldTrump  Maybe the rapist and killers you speak about will. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
437,"Goodbye Macy's, nbc,univision. Illegals are raping&murdering thx to Obama. Trump is right. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
438,@nytpolitics and will stop Illegals from killing our citizens. #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
439,@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
440,"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
441,"@realDonaldTrump U gonna take this? I hope not! Bullshit from #Univision #NBCUniversal and #Macys. ""Magic of Macy's"" my ass #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
442,@realDonaldTrump he is a real leader and deserves to be President. #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
443,Maybe #KathrynSteinle should have been wearing a rainbow T-Shirt.... The public would be more outraged. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
444,"We need a man that will do the tough negotiations, say what needs to be said and forget the words politically correct.  #thanks #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
445,"@mailandguardian There goes the Latino vote, Donald Dumb!! #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
446,@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us. #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
447,The gift that keeps on giving. #makeitstop #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
448,Watching what Donald Trump said about Mexicans was shocking! Let's not give this appalling man a platform. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
449,@protectedspeech It's pretty obvious who the real racists are.  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
450,Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent human! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
451,@WayneDupreeShow  I'm just jealous that us NORMAL hetero people don't have a flag or pride week or a parade #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
452,@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
453,@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
454,#Trump is ruining a party quicker than the police! #gop #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
455,@HnstyNgov @FoxBusiness @realDonaldTrump Meanwhile no Democrat running has given anyone anywhere a job. Other Repubs just as bad. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
456,The media gathered the public like sheep over the rebel flag debate the government passed the fast track authority google it #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
457,"RT @bdckool: .@realDonaldTrump Of you can do for America what you did for your businesses, you will secure my vote. #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
458,@HouseGOP we now have one political party. The Socialist party. No more BS. We don't believe you anymore. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
459,"@usnavyjack @RNC When RNC calls, ask them to prove they're conservative. They can't and you'll enjoy it. #RNC #GOP #tcot #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
460,America: Isn't it time we ignored Donald Trump? He's not a serious person. @NYPD should revoke his gun permit. #Immigration #NBC #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
461,#KellyFile remember the days when we believed #SCOTUS would follow the #constitution well they gone #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
462,It's funny when politics seem like farce. Not so funny when politics becomes farce. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
463,@ericbolling let @MichelleFields loose on @TheJuanWilliams when he makes idiotic unsubstantiated statements. #CashinIn #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
464,#LoveWins ---> I'm hating the rainbow because of this!!#NoToGayMarriage #Wakeuplebanon  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
465,"After the debacle of having passed O-care without reading it, O wants to pass comprehensive immigration in the same way! #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
466,Hillary: -Assad is a reformer -Putin is re-settable -Libya Jihadist are allies -Iran not building Nukes -Strom is right #tcot #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
467,"@KidDynamiteBlog Between #Hillary2016 ""a sadistic psychiatric nurse let loose in a lunatic asylum"" & #bush16 ppl may vote #Shit! #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
468,@realDonaldTrump we need someone like you who won't back down to ANYONE or ANYTHING #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
469,@realDonaldTrump I feel the train is gaining steam.  #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
470,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
471,@ChrisleyChase think your adorable. Remind me of my nephew. Stay young. The new comb over you're sporting is aging you. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
472,White terrorism is alive and well #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
473,@2AFight All these shootings in America are planned. Stay safe stay second amendment. Illegal guns kill people way more wtf?!!! #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
474,I want to know @realDonaldTrump's thoughts on the #NYSE issue. #finance #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
475,ENOUGH. 4FAR 2LONG  2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE!  #ccot #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
476,.@realDonaldTrump should've kept his mouth shut & not run for Pres. He is making the biggest fool out of himself. He's fired #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
477,"If Greek Prime Minister Alexis Tsipras needs advice on emerging from bankruptcy, I'm available #greekreferendum #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
478,I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
479,Trump is a Non-Establishment candidate.  I like it!  #MakeAmericaGreatAgain #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
480,"Donald Trump....you're fired, fired, & fired again! #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
481,@businessinsider @billpostmus most libtard states are f'd up here #mepolitics #tcot #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
482,They only did they gay marriage thing to get our attention off of all the shootings lately...  #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
483,Unfounded data/support for such drastic claims to be made against Mexico & all its ppl sorry guys I guess I rape & sell drugs #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
484,"Le(a)nin left RT @uss_victory: @realDonaldTrump /#LongLiveLiberty; Better is a ""#Capitalist"" for President than a #Communist. #SemST",0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
485,Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
486,Jeb - Just how much 'TRUTH' does that $118 million you've raised buy?   America isn't 'BUYING' your #Elite #Establishment crap - #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
487,Who doesn't love @SheriffClarke! A man who doesn't mince words!He's not going to sugarcoat it for you folks! #alllifematters #SemST,1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
488,Liberals are winning the battle of the mind by indoctrinating low IQ & youth of #America through #MSM & social media #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
489,There is a fine line between right and damnation  and in my opinion the US is going down the wrong damn road #votethemallout #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
490,@CNNPolitics @jaketapper @GovernorPerry @SaraMurray Not enough. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
491,"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
492,"@ericbolling Juan says status quo is not working. Remember ""Detente or MAD? They worked! #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
493,Trump and his comb over are gonna take over America #IndependenceDay #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
494,@Dahat8 @Stonewall_77 The HATE within America is stronger NOW than I remember since 1969? Can't go backwards to such division #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
495,"@GOP If you can not debate Trump, you should not be running for president. #backurbase. #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
496,@TIMENOUT @TIB2016 @AlanColmes is a prime example of a #LobotomizedLiberal. #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
497,Hey montel: shut the fuck up! How does that grab you? #SemST,0,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
498,"Props to @nbc, they are connected to Telemundo. Even more impressive they dumped Trump after Univision squabble. #DumpTrump #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
499,"hey y'all giving a big old s/o to donald trump, we settled our differences and are butt tight now #SemST",1,6,0.9329659050517014,0.9211774098180163,0.9436774897770133,stance
0,@OutFrontCNN @CNN u cant lift sanctions & then slap then back on right away. Who's that foolish? Or deceitful? #IranTalks #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
1,@thehill you continue to shoot yourself in the foot. I guess this is for entertainment purposes only! #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
2,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb! #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
3,@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!! #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
4,Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
5,"Donald Trump gets the boot from #NBC for calling immigrants rapists and murderers. Hey Donnie, where's your wife from again? #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
6,"#DanaPerino is getting more snitful by the minute. Says Trump isn't believable, can't win. Hide&watch! #MakeAmericaGreatAgain #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
7,@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you !!!!! #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
8,@Macys not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
9,The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.  #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
10,Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
11,"@TuckerCarlson #GayMarriage is the ""law of the land"" yet #immigration law is ignored. Absurd! #LobotomizedLiberals #LiberalLogic #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
12,"We the people has become ""We the sheeple""  #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
13,Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
14,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality... #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
15,I suddenly find myself liking @nbc a whole lot more than ever before.forPresidentoftheClubofIdiots #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
16,Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
17,Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really bad dad moment  #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
18,@RWSurferGirl it's not a racial tragedy nor an Islamic one either. Only patriots care for all. #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
19,Healthcare in America must be fixed. Women are everything.  #TeamJason  #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
20,@GeraldoRivera @realDonaldTrump Don't apologize for the truth. People are too sensitive. #MakeAmericaGreatAgain #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
21,@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along  #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
22,"Honestly I am gonna watch #Univision so much more now, just to support the network against #SemST",1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
23,Will FOX News pick up #MissUSA and #MissUniverse?  Stay tuned to find out.  #YoureFired #NBC #FoxNews #SemST,1,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
24,Hey @MayorGregor thanks for letting a racist bigot build a giant tower with his name on it downtown. Real proud of ya. #SemST,0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
25,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump #SemST",0,7,0.9311538405551277,0.9212256212356806,0.9415151939945176,stance
