id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
303,immigrants crossing the English Channel,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
348,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229,Cost of living crisis,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
435,economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,immigration,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,Covid 19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,COVID-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
359,COVID,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,Relationship with the EU,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
327,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,illegal migrants,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,Cost of living crisis,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,migrants,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
353,COVID,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,Cost of living rise,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,the new covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,COVID Issues,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,Covid 19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,Price of oil,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,illegal immigration,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,Covid 19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
351,COVD19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,cost of living crisis,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
325,coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
369,virus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,immigration,12,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,health - fighting the Corona virus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,Brexit.,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,the Covid vaccinations,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,COVID-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
356,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,The economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,The pandemic,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
279,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,Covid pandemic,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
417,COVID-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
346,Covid omicron,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134,COVID,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
112,Corona,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
390,Covid variant,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,Covid_19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254,The costs of covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,Pandemic,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
365,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,Covid 19 Omicron variant,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,Cost of living and paying bills,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223,Cost of Energy,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
157,Brexit,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,Pandemic,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
386,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
358,Coronovirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,COVID pandemic,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206,economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,Brexit,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
481,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
300,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,COVID,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
491,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,The Brexit deal,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,COVID,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
412,The various consequences of the virus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,The economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,price increases,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,Cost of Living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
285,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
397,The cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,Covid control,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
284,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,corona virus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,Covid-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,Climate change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394,COVID 19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,Economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191,Coronavirus,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,Cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,Climate Change,40,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,Economy & cost of living,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,Rising energy costs.,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212,the economy,26,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
380,cost of living going up,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,Covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219,Cost of living crisis,32,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,COVID-19,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,Economic Loss due to Brexit,15,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127,covid,48,2,1.0,1.0,1.0,mii,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,COVID-19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
321,Coronavirus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
102,covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
392,Price of oil,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
432,Coronavirus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
81,Economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
327,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
70,Cost of living crisis,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
76,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
462,Relationship with the EU,15,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
17,Cost of living.,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
305,climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
225,The Environment,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
182,COVID 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
26,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
268,Covid-19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
150,Covid-19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
384,Illegal immigrants,12,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
88,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
145,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
14,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
109,covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
415,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
362,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
473,Economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
44,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
140,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
330,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
457,Climate Change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
277,Price increases,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
401,The economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
419,The economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
499,covid restrictions,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
495,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
83,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
9,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
294,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
436,covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
471,The economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
254,The costs of covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
372,illegal immigration,12,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
110,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
157,Brexit,15,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
46,Cost of living crisis,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
355,Economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
259,Covid-19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
101,Rising costs,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
178,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
155,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
114,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
29,Corona virus pandemic,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
168,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
20,Pandemic,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
453,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
23,illegal migrants,12,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
421,Migration across the English Channel,12,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
450,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
260,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
385,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
93,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
84,Coronavirus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
370,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
428,Rising prices,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
156,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
169,COVID,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
57,COVID 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
208,Household bills,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
491,Coronavirus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
158,rising prices,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
146,economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
54,Rising energy costs.,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
310,Economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
177,cost of living crisis,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
379,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
282,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
498,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
92,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
386,Economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
246,Cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
389,Covid 19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
444,COVID,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
212,the economy,26,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
112,Corona,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
483,coronavirus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
322,COVID-19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
484,Covid,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
230,Climate change,40,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
149,Covid19,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
207,Pandemic,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
346,Covid omicron,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
397,The cost of living,32,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
414,COVID,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
412,The various consequences of the virus,48,3,1.0,1.0,1.0,mii,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0
